@RELATION code_smells_extended

@ATTRIBUTE cbo NUMERIC
@ATTRIBUTE cbomodified NUMERIC
@ATTRIBUTE fanin NUMERIC
@ATTRIBUTE fanout NUMERIC
@ATTRIBUTE wmc NUMERIC
@ATTRIBUTE dit NUMERIC
@ATTRIBUTE noc NUMERIC
@ATTRIBUTE rfc NUMERIC
@ATTRIBUTE lcom NUMERIC
@ATTRIBUTE lcom* NUMERIC
@ATTRIBUTE tcc NUMERIC
@ATTRIBUTE lcc NUMERIC
@ATTRIBUTE totalmethodsqty NUMERIC
@ATTRIBUTE staticmethodsqty NUMERIC
@ATTRIBUTE publicmethodsqty NUMERIC
@ATTRIBUTE privatemethodsqty NUMERIC
@ATTRIBUTE protectedmethodsqty NUMERIC
@ATTRIBUTE defaultmethodsqty NUMERIC
@ATTRIBUTE visiblemethodsqty NUMERIC
@ATTRIBUTE abstractmethodsqty NUMERIC
@ATTRIBUTE finalmethodsqty NUMERIC
@ATTRIBUTE synchronizedmethodsqty NUMERIC
@ATTRIBUTE totalfieldsqty NUMERIC
@ATTRIBUTE staticfieldsqty NUMERIC
@ATTRIBUTE publicfieldsqty NUMERIC
@ATTRIBUTE privatefieldsqty NUMERIC
@ATTRIBUTE protectedfieldsqty NUMERIC
@ATTRIBUTE defaultfieldsqty NUMERIC
@ATTRIBUTE finalfieldsqty NUMERIC
@ATTRIBUTE synchronizedfieldsqty NUMERIC
@ATTRIBUTE nosi NUMERIC
@ATTRIBUTE loc NUMERIC
@ATTRIBUTE returnqty NUMERIC
@ATTRIBUTE loopqty NUMERIC
@ATTRIBUTE comparisonsqty NUMERIC
@ATTRIBUTE trycatchqty NUMERIC
@ATTRIBUTE parenthesizedexpsqty NUMERIC
@ATTRIBUTE stringliteralsqty NUMERIC
@ATTRIBUTE numbersqty NUMERIC
@ATTRIBUTE assignmentsqty NUMERIC
@ATTRIBUTE mathoperationsqty NUMERIC
@ATTRIBUTE variablesqty NUMERIC
@ATTRIBUTE maxnestedblocksqty NUMERIC
@ATTRIBUTE anonymousclassesqty NUMERIC
@ATTRIBUTE innerclassesqty NUMERIC
@ATTRIBUTE lambdasqty NUMERIC
@ATTRIBUTE uniquewordsqty NUMERIC
@ATTRIBUTE modifiers NUMERIC
@ATTRIBUTE logstatementsqty NUMERIC
@ATTRIBUTE is_functional_decomposition {yes,no}
@ATTRIBUTE is_data_class {yes,no}
@ATTRIBUTE is_lazy_class {yes,no}
@ATTRIBUTE has_long_method {yes,no}
@ATTRIBUTE has_long_parameter_list {yes,no}
@ATTRIBUTE is_spaghetti {yes,no}
@ATTRIBUTE is_swiss_army_knife {yes,no}
@ATTRIBUTE is_blob {yes,no}

@DATA
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,7,25,0,no,no,yes,no,no,no,no,no
15,15,0,15,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,0,no,no,yes,no,yes,no,no,no
2,2,0,2,3,1,0,5,1,0.33333334,0.33333334,0.33333334,3,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,0,21,2,0,0,0,0,8,1,6,0,6,0,0,0,0,30,26,0,no,no,no,no,no,no,no,no
5,8,3,5,7,1,0,5,0,0.0,1.0,1.0,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,1,0,0,25,3,0,1,0,0,0,0,2,0,2,1,0,0,0,23,1,0,no,no,no,no,no,no,no,no
12,12,0,12,1,1,0,0,0,0.0,?,?,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,29,0,0,0,0,0,0,0,0,11,1,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,11,25,0,no,no,yes,no,no,no,no,no
2,2,0,2,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,11,0,0,0,0,0,2,0,0,0,2,0,0,1,0,13,25,0,no,no,yes,no,no,no,no,no
48,69,21,48,2,1,0,2,1,0.6666667,?,?,2,0,1,1,0,0,1,0,0,0,3,0,0,3,0,0,3,0,0,158,0,0,0,0,0,0,0,0,0,3,0,0,20,0,45,1,0,no,no,no,no,yes,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,12,24,0,no,no,no,no,no,no,no,no
6,6,0,6,8,1,0,8,0,0.44444445,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,3,0,0,1,0,2,1,0,0,32,2,1,3,0,1,1,2,12,0,10,2,0,0,0,36,25,0,no,no,no,no,no,no,no,no
2,2,0,2,2,1,0,6,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,12,2,0,0,0,0,5,0,4,1,4,0,0,0,0,35,20,0,no,no,yes,no,no,no,no,no
20,22,2,20,9,1,0,29,6,0.7777778,1.0,1.0,5,0,2,3,0,0,2,0,0,0,9,0,0,9,0,0,9,0,0,69,5,1,0,1,0,9,0,14,0,23,2,0,0,0,58,1,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,10,25,0,no,no,yes,no,no,no,no,no
5,7,2,5,6,1,0,5,4,0.4,0.16666667,0.16666667,5,0,4,1,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,25,2,0,1,0,0,0,0,2,0,4,2,0,0,1,16,1,0,no,no,no,no,no,no,no,no
9,11,2,9,3,2,0,4,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,13,3,0,0,0,0,5,2,0,0,2,1,0,0,0,12,1,0,no,no,yes,no,no,no,no,no
13,13,0,13,3,1,0,16,1,0.5,?,?,2,0,1,1,0,0,1,0,0,0,4,0,0,4,0,0,4,0,2,25,0,0,0,0,0,2,2,5,0,10,1,0,0,2,41,1,1,no,no,no,no,no,no,no,no
3,4,1,3,5,1,0,3,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,no,no,no,no,no,no,no,no
8,8,0,8,1,1,0,19,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,7,1,0,0,0,0,0,0,1,0,2,0,0,0,0,18,1,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,2,0,0,0,0,9,24,0,no,no,yes,no,no,no,no,no
2,2,0,2,3,1,0,5,1,0.33333334,0.33333334,0.33333334,3,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,0,17,2,0,0,0,0,5,0,4,0,4,0,0,0,0,31,26,0,no,no,no,no,no,no,no,no
8,8,0,8,2,1,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,16,1,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,17,24,0,no,no,no,no,no,no,no,no
10,11,1,10,9,1,0,8,1,0.5,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,2,0,4,69,3,0,5,1,0,9,5,19,5,11,2,0,1,0,61,1,0,no,no,no,no,no,no,no,no
3,5,2,3,2,2,0,2,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,no,no,yes,no,no,no,no,no
6,6,0,6,8,1,0,12,0,0.44444445,0.0,0.0,3,0,2,1,0,0,2,0,0,0,3,0,0,1,0,2,1,0,0,33,2,1,3,0,1,24,2,12,1,10,2,0,0,0,58,26,0,no,no,no,no,no,no,no,no
28,30,2,28,42,1,0,61,0,0.5873016,0.73333335,1.0,7,0,6,1,0,0,6,0,0,0,9,0,0,9,0,0,9,0,29,396,6,0,21,1,0,26,8,90,5,58,2,0,2,0,112,1,0,no,no,no,no,yes,no,no,no
9,11,2,9,29,2,0,0,274,0.8620691,0.103174604,0.9285714,29,1,28,1,0,0,28,0,0,0,13,0,0,13,0,0,0,0,0,113,14,0,0,0,0,14,0,26,0,13,0,0,0,0,45,1,0,no,no,no,no,yes,no,no,no
8,8,0,8,2,1,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,17,1,0,no,no,yes,no,no,no,no,no
0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,no,no,yes,no,no,no,no,no
5,6,1,5,1,1,0,0,0,0.0,?,?,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,1,0,no,no,yes,no,no,no,no,no
1,1,0,1,0,1,0,0,0,?,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,10,25,0,no,no,yes,no,no,no,no,no
1,2,1,1,1,2,0,0,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,1,0,0,0,0,0,24,1,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,2,0,0,0,0,11,24,0,no,no,yes,no,no,no,no,no
4,4,0,4,1,1,0,2,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,18,0,no,no,yes,no,no,no,no,no
36,38,2,36,26,1,0,68,64,0.90972227,0.0,0.0,12,0,2,10,0,0,2,0,0,0,12,1,0,12,0,0,12,0,5,156,9,1,3,2,0,9,3,30,3,42,3,1,0,3,147,1,2,no,no,no,no,no,no,no,no
9,9,0,9,38,1,0,41,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,128,0,1,0,0,0,0,8,17,0,18,4,0,0,0,43,1,0,no,no,no,yes,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,1,0,0,0,0,10,25,0,no,no,yes,no,no,no,no,no
4,4,0,4,7,1,0,6,19,0.71428573,0.04761905,0.04761905,7,0,6,0,0,1,7,0,0,0,1,0,0,1,0,0,1,0,0,27,6,0,0,0,0,11,0,4,2,4,0,0,0,0,60,26,0,no,no,no,no,no,no,no,no
12,15,3,12,5,1,0,21,0,0.25,1.0,1.0,2,0,1,0,0,1,2,0,0,0,2,0,0,2,0,0,2,0,0,33,2,0,0,0,0,12,0,12,0,14,1,0,0,0,43,1,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,11,24,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,24,0,no,no,no,no,no,no,no,no
7,8,1,7,8,1,0,6,0,0.42857143,1.0,1.0,7,0,7,0,0,0,7,0,0,0,2,0,0,2,0,0,2,0,0,30,3,0,1,0,0,0,0,3,0,3,1,0,0,1,37,1,0,no,no,no,no,no,no,no,no
2,4,2,2,1,1,0,0,0,0.0,?,?,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,no,no,yes,no,no,no,no,no
7,7,0,7,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,44,0,0,0,0,0,6,0,0,0,12,0,0,4,0,30,24,0,no,yes,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,4,0,0,0,0,12,25,0,no,no,no,no,no,no,no,no
12,12,0,12,2,1,0,5,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,16,0,0,0,1,0,4,0,1,0,3,1,0,0,0,27,1,3,no,no,yes,no,no,no,no,no
1,7,6,1,6,1,0,0,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,10,0,0,0,0,0,6,0,0,0,6,0,0,0,0,18,24,0,no,no,no,no,no,no,no,no
5,6,1,5,1,1,0,2,0,0.0,?,?,1,1,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,2,0,0,0,0,29,1,0,no,no,yes,no,no,no,no,no
11,13,2,11,0,2,0,0,0,?,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,7,0,0,0,0,0,7,3,1,0,5,0,0,0,0,13,1,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,14,24,0,no,no,no,no,no,no,no,no
4,4,0,4,4,1,0,9,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,2,0,2,1,0,0,0,17,18,1,no,no,yes,no,no,no,no,no
0,1,1,0,1,1,0,0,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,10,1,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,15,24,0,no,no,no,no,no,no,no,no
5,5,0,5,1,1,0,2,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,no,no,yes,no,no,no,no,no
10,10,0,10,1,1,0,15,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,2,0,2,17,1,0,0,0,0,1,2,6,0,8,0,0,0,0,61,1,0,no,no,yes,no,no,no,no,no
1,2,1,1,1,2,0,0,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,1,0,no,no,yes,no,no,no,no,no
2,6,4,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,no,no,yes,no,no,no,no,no
5,5,0,5,1,1,0,0,0,0.0,?,?,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,8,1,0,no,no,yes,no,no,no,no,no
5,6,1,5,8,1,0,18,3,0.0,?,?,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,36,2,1,1,0,0,0,1,18,0,11,2,0,0,0,42,17,0,no,no,no,no,yes,no,no,no
8,8,0,8,2,1,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,21,1,0,no,no,yes,no,no,no,no,no
3,4,1,3,7,1,0,23,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,45,1,3,3,0,0,3,0,15,0,12,2,0,0,0,24,1,0,no,no,yes,no,no,no,no,no
5,5,0,5,3,1,0,3,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,14,3,0,0,0,0,2,0,1,0,2,0,0,0,0,22,1,0,no,no,no,no,no,no,no,no
8,8,0,8,2,1,0,3,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,25,1,0,0,0,0,2,0,4,1,4,0,0,1,0,24,1,0,no,no,yes,no,no,no,no,no
7,7,0,7,3,1,0,22,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,34,2,0,0,0,0,7,9,12,2,12,1,0,0,0,72,1,0,no,no,yes,no,no,no,no,no
15,16,1,15,3,1,0,7,1,0.6,0.33333334,0.33333334,3,0,2,0,1,0,3,0,0,0,5,0,0,5,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,5,0,0,0,0,26,1,0,no,no,no,no,no,no,no,no
14,14,0,14,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,28,0,28,0,0,0,0,0,0,76,0,0,0,0,0,16,0,0,0,28,0,0,1,0,52,25,0,no,yes,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,4,0,0,0,0,14,25,0,no,no,no,no,no,no,no,no
3,4,1,3,5,1,0,5,3,0.0,0.0,0.0,3,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,22,2,0,0,0,0,3,0,4,0,1,1,0,0,0,13,17,0,no,no,no,no,no,no,no,no
8,8,0,8,2,1,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,17,1,0,no,no,yes,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,2,0,0,1,0,9,25,0,no,no,yes,no,no,no,no,no
4,4,0,4,2,1,0,6,0,0.0,?,?,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,1,1,0,0,0,17,18,0,no,no,yes,no,no,no,no,no
14,20,6,14,23,2,0,14,76,0.8203125,0.18333334,0.475,16,0,15,0,1,0,16,0,0,0,8,0,0,8,0,0,0,0,0,70,7,1,4,0,0,9,10,12,0,8,1,0,0,0,39,1,0,no,no,no,no,no,no,no,no
3,3,0,3,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,14,0,0,0,0,0,9,0,0,0,10,0,0,0,0,23,25,0,no,yes,no,no,no,no,no,no
2,2,0,2,3,1,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,0,0,21,1,12,0,12,1,0,0,0,52,26,0,no,no,yes,no,no,no,no,no
18,19,1,18,26,1,0,46,33,0.72727275,1.0,1.0,11,0,4,7,0,0,4,0,0,0,5,1,0,5,0,0,5,0,5,141,12,5,0,3,0,11,0,29,0,29,2,0,0,1,75,1,1,no,no,no,no,no,no,no,no
18,18,0,18,2,1,0,11,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,1,25,1,0,0,0,0,17,0,3,0,6,0,0,0,0,50,1,12,no,no,no,no,no,no,no,no
0,0,0,0,0,1,0,0,0,?,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,3,3,0,3,0,0,0,0,21,1,0,no,no,no,no,no,no,no,no
48,49,1,48,11,1,0,23,0,0.808642,0.8214286,1.0,9,0,8,1,0,0,8,0,0,0,18,11,8,10,0,0,18,0,2,76,9,0,0,0,0,84,0,33,5,38,1,0,0,0,118,1,0,no,no,no,no,no,no,no,no
0,0,0,0,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,16,0,no,no,no,no,no,no,no,no
1,1,0,1,0,1,0,0,0,?,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,6,0,0,0,0,15,24,0,no,no,no,no,no,no,no,no
19,20,1,19,24,2,0,70,0,0.575,1.0,1.0,8,0,2,6,0,0,2,0,0,0,5,0,0,5,0,0,4,0,3,196,0,6,7,0,23,73,44,58,41,52,3,0,0,0,109,1,0,no,no,no,no,no,no,no,no
1,2,1,1,0,1,0,0,0,?,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,no,no,yes,no,no,no,no,no
54,55,1,54,240,1,0,298,1052,0.94110566,0.06666667,0.06666667,52,0,10,42,0,0,10,0,0,0,16,2,0,16,0,0,16,0,8,880,41,23,22,5,11,14,2,284,2,259,5,0,0,19,286,1,4,no,no,no,yes,yes,yes,no,yes
17,18,1,17,8,2,0,30,9,0.5555556,1.0,1.0,6,0,2,4,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,139,0,2,0,0,21,67,32,39,44,39,1,0,0,0,99,1,0,no,no,no,no,no,no,no,no
4,10,6,4,2,1,0,10,0,0.4,1.0,1.0,2,2,2,0,0,0,2,0,0,0,10,0,0,10,0,0,0,0,0,18,2,0,0,0,0,2,3,0,0,10,0,0,0,0,28,17,0,no,yes,no,no,yes,no,no,no
3,3,0,3,3,1,0,3,1,0.33333334,0.33333334,0.33333334,3,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,1,30,2,0,0,0,0,35,0,19,2,19,0,0,0,0,59,26,0,no,no,no,no,no,no,no,no
3,3,0,3,3,1,0,6,1,0.33333334,0.33333334,0.33333334,3,0,2,0,0,1,3,0,0,0,1,0,0,1,0,0,1,0,0,26,2,0,0,0,0,12,0,9,0,9,0,0,0,0,37,26,0,no,no,no,no,no,no,no,no
19,21,2,19,20,1,0,39,2,0.65,?,?,4,0,1,3,0,0,1,0,0,0,5,0,0,5,0,0,5,0,6,95,3,4,3,2,0,10,3,21,4,25,4,0,0,2,85,1,6,no,no,no,no,no,no,no,no
4,8,4,4,0,1,0,0,0,?,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,13,1,0,no,no,no,no,no,no,no,no
13,16,3,13,31,1,0,38,0,0.6944444,1.0,1.0,9,0,3,6,0,0,3,0,0,0,4,3,0,4,0,0,4,0,3,138,0,5,0,0,0,22,7,49,14,49,3,2,0,0,90,1,0,no,no,no,no,no,no,no,no
0,0,0,0,1,1,0,0,0,1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,13,13,13,0,0,0,13,0,0,17,0,0,0,0,0,12,1,13,0,13,0,0,0,0,27,17,0,no,yes,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,15,24,0,no,no,no,no,no,no,no,no
6,6,0,6,3,1,0,4,0,0.5,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,2,16,2,1,0,0,0,0,0,3,0,5,1,0,0,0,22,1,0,no,no,yes,no,no,no,no,no
0,0,0,0,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,16,0,no,no,yes,no,no,no,no,no
11,11,0,11,6,1,0,7,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,26,2,0,2,0,0,0,0,6,0,7,2,0,0,0,34,1,0,no,no,no,no,no,no,no,no
2,2,0,2,2,1,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,11,0,8,1,8,0,0,0,0,43,26,0,no,no,yes,no,no,no,no,no
2,4,2,2,0,1,0,0,0,?,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,1,0,no,no,no,no,no,no,no,no
1,1,0,1,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,0,0,0,0,0,5,0,0,0,4,0,0,0,0,15,25,0,no,no,no,no,no,no,no,no
1,3,2,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,no,no,yes,no,no,no,no,no
12,14,2,12,56,1,0,41,97,0.71052635,0.26923078,0.26923078,19,1,13,6,0,0,13,0,0,0,2,0,0,2,0,0,2,0,1,322,24,3,10,4,2,22,12,81,11,59,3,0,2,0,173,1,0,no,no,no,no,no,no,no,no
2,2,0,2,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,22,0,0,0,0,0,2,0,0,0,3,0,0,1,0,13,24,0,no,no,no,no,no,no,no,no
8,8,0,8,2,1,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,9,1,0,0,0,0,2,0,1,0,1,0,0,0,0,16,1,0,no,no,yes,no,no,no,no,no
38,38,0,38,7,1,0,19,0,0.4,1.0,1.0,6,0,6,0,0,0,6,0,0,0,5,0,0,5,0,0,5,0,1,44,6,0,0,0,0,61,0,14,4,18,1,0,0,0,134,1,0,no,no,no,no,no,no,no,no
